damage_type,damage_severity,incident_clarity,incident_type,user_at_fault,is_gradual_wear,has_police_report,emotional_tone,device_functional,third_party_involved,row_idx
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,341
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,342
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,343
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,344
multiple_damage,severe,detailed,crush,True,False,not_applicable,neutral,False,True,345
multiple_damage,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,346
screen_crack,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,347
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,348
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,349
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,350
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,351
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,352
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,353
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,354
water_damage,severe,vague,water,True,False,not_applicable,matter_of_fact,False,False,355
theft,severe,vague,theft,False,False,not_applicable,matter_of_fact,False,True,356
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,357
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,358
screen_shatter,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,359
multiple_damage,moderate,detailed,drop,True,True,not_applicable,neutral,partial,False,360
theft,severe,detailed,theft,False,False,not_applicable,distressed,False,True,361
theft,severe,moderate,theft,True,False,not_applicable,matter_of_fact,False,False,362
total_loss,severe,detailed,crush,True,False,False,matter_of_fact,False,True,363
screen_crack,severe,moderate,impact,True,False,not_applicable,matter_of_fact,False,False,364
screen_crack,severe,detailed,drop,True,False,not_applicable,apologetic,partial,False,365
screen_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,366
water_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,False,False,367
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,368
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,369
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,370
water_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,partial,False,371
multiple_damage,severe,vague,crush,True,False,False,matter_of_fact,False,False,372
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,373
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,374
other,moderate,vague,drop,True,False,False,matter_of_fact,partial,False,375
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,376
theft,severe,detailed,theft,False,False,True,distressed,False,True,377
multiple_damage,severe,vague,other,True,False,not_applicable,matter_of_fact,False,False,378
theft,severe,detailed,theft,False,False,True,distressed,False,True,379
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,380
other,unknown,vague,unknown_cause,True,False,False,neutral,False,False,381
screen_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,382
screen_crack,minor,detailed,drop,True,False,not_applicable,neutral,partial,False,383
screen_issue,severe,vague,unknown_cause,False,True,not_applicable,frustrated,False,True,384
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,385
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,386
screen_issue,moderate,vague,other,True,False,not_applicable,matter_of_fact,partial,False,387
cosmetic_scratch,minor,moderate,gradual_wear,False,True,not_applicable,frustrated,True,False,388
screen_crack,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,389
multiple_damage,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,390
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,391
multiple_damage,moderate,moderate,drop,True,False,not_applicable,neutral,partial,False,392
screen_shatter,severe,detailed,drop,True,False,not_applicable,frustrated,partial,False,393
multiple_damage,severe,detailed,crush,True,False,False,matter_of_fact,False,True,394
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,395
software_issue,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,396
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,True,397
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,398
camera_damage,moderate,moderate,unknown_cause,False,False,not_applicable,neutral,partial,False,399
screen_issue,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,400
screen_crack,minor,vague,impact,True,False,not_applicable,apologetic,partial,False,401
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,402
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,403
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,404
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,405
multiple_damage,severe,detailed,drop,False,False,not_applicable,matter_of_fact,False,True,406
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,407
screen_crack,moderate,moderate,unknown_cause,False,False,not_applicable,frustrated,partial,False,408
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,409
screen_crack,minor,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,410
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,411
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,412
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,413
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,414
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,415
other,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,416
screen_issue,moderate,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,417
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,418
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,419
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,420
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,421
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,422
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,423
multiple_damage,severe,moderate,unknown_cause,True,False,not_applicable,neutral,partial,False,424
screen_issue,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,425
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,426
theft,severe,moderate,theft,True,False,False,frustrated,False,True,427
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,428
multiple_damage,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,429
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,430
multiple_damage,severe,moderate,unknown_cause,False,True,not_applicable,frustrated,False,False,431
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,432
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,433
other,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,434
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,435
cosmetic_scratch,minor,vague,drop,True,False,False,matter_of_fact,partial,False,436
multiple_damage,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,437
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,apologetic,partial,False,438
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,439
screen_crack,moderate,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,440
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,441
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,442
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,443
screen_crack,moderate,detailed,impact,False,False,not_applicable,frustrated,partial,True,444
multiple_damage,moderate,moderate,drop,False,False,not_applicable,matter_of_fact,False,False,445
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,446
multiple_damage,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,447
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,448
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,449
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,450
theft,severe,moderate,theft,False,False,False,matter_of_fact,False,True,451
multiple_damage,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,452
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,453
camera_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,454
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,True,455
screen_shatter,moderate,vague,drop,True,False,not_applicable,frustrated,partial,False,456
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,457
screen_crack,moderate,detailed,impact,False,False,not_applicable,matter_of_fact,partial,True,458
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,459
screen_crack,moderate,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,460
other,moderate,moderate,drop,True,False,False,matter_of_fact,False,False,461
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,462
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,463
software_issue,severe,moderate,unknown_cause,False,False,not_applicable,frustrated,False,True,464
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,465
other,minor,moderate,drop,True,False,not_applicable,matter_of_fact,True,False,466
screen_crack,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,467
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,468
screen_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,469
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,470
screen_crack,moderate,vague,crush,True,False,not_applicable,matter_of_fact,partial,False,471
screen_crack,moderate,vague,other,True,False,not_applicable,frustrated,partial,False,472
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,473
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,474
screen_shatter,severe,detailed,crush,True,False,False,matter_of_fact,False,True,475
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,476
multiple_damage,moderate,moderate,impact,False,False,not_applicable,matter_of_fact,partial,True,477
cosmetic_scratch,minor,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,True,False,478
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,479
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,480
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,481
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,482
